"cowcode","year","country","region","gwno","gwf_leadermil","Burin_counterbalancing","imf","riots365","p_riots365","np_riots365","anycoupatt_fin","reshuffleatt_fin","rechangeatt_fin","anycoupsucc_fin","reshufflesucc_fin","rechangesucc_fin","lag_rgdpe_PW","lag_rgdpo_PW","lag_pop_PW","ll_rgdpe_PW","ll_rgdpo_PW","lag_growth_rgdpe_PW","ll_pop_PW","gwf_legislature","gwf_elected_legis","gwf_nonelected_legis","postcold","lnmilex_MC","lnmilper_MC","solpay","lag1_lnmilex_MC","lag1_lnmilper_MC","lag1_solpay","war_PO","civilwar_PO","personalism","leader_duration","leaderfirstyear","leadername","anyattyrs","anyattyrs2","anyattyrs3","shuffattyrs","shuffattyrs2","shuffattyrs3","rechattyrs","rechattyrs2","rechattyrs3","ln_banks_protest_t1","multiattdv_fin","multisuccessdv_fin","e_regionpol","decade1","decade2","decade3","decade4","decade5","decade6","decade7"
616,1966,"Tunisia","Middle East & North Africa",616,0,NA,NA,0,0,0,0,0,0,0,0,0,8262.232421875,8436.6142578125,4.53150870944203,9.01945009899107,9.04033635281848,0.0367996255008666,1.51105493248857,1,0,1,0,9.73648834228516,3.25809645652771,676.919982910156,9.56324863433838,3.04452252388,711.549987792969,0,0,0,10,NA,"Bourguiba",9,81,729,9,81,729,9,81,729,NA,0,0,3,0,0,1,0,0,0,0
616,1967,"Tunisia","Middle East & North Africa",616,0,NA,NA,0,0,0,0,0,0,0,0,0,8629.3623046875,8775.640625,4.64095182900149,9.06292588849529,9.07973505136729,0.044434707723846,1.53491948076141,1,0,1,0,9.68998527526855,3.25809645652771,646.159973144531,9.73648834228516,3.25809645652771,676.919982910156,0,0,0,11,NA,"Bourguiba",10,100,1000,10,100,1000,10,100,1000,NA,0,0,3,0,0,1,0,0,0,0
616,1968,"Tunisia","Middle East & North Africa",616,0,NA,NA,0,0,0,0,0,0,0,0,0,8665.8359375,8806.6748046875,4.75108874977985,9.0671436703759,9.08326521348282,0.00422668924129972,1.55837380226181,1,0,1,0,9.9130916595459,3.25809645652771,807.679992675781,9.68998527526855,3.25809645652771,646.159973144531,0,0,0,12,NA,"Bourguiba",11,121,1331,11,121,1331,11,121,1331,NA,0,0,3,0,0,1,0,0,0,0
616,1969,"Tunisia","Middle East & North Africa",616,0,NA,NA,0,0,0,0,0,0,0,0,0,9450.0205078125,9542.2236328125,4.85747696697369,9.15377219062432,9.16348182248267,0.0904915089517294,1.58051916051322,1,0,1,0,9.9130916595459,3.25809645652771,807.679992675781,9.9130916595459,3.25809645652771,807.679992675781,0,0,0,13,NA,"Bourguiba",12,144,1728,12,144,1728,12,144,1728,NA,0,0,3,0,0,1,0,0,0,0
616,1970,"Tunisia","Middle East & North Africa",616,0,NA,1,0,0,0,0,0,0,0,0,0,9787.212890625,9932.609375,4.95883346891559,9.18883200557761,9.20357849945798,0.0356816561968026,1.60117052535724,1,0,1,0,10.0298118591309,3.25809645652771,907.679992675781,9.9130916595459,3.25809645652771,807.679992675781,0,0,0,14,NA,"Bourguiba",13,169,2197,13,169,2197,13,169,2197,NA,0,0,3,0,0,0,1,0,0,0
616,1971,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,12797.701171875,13031.1728515625,5.060393,9.45702083783116,9.4750996776999,0.307594032631465,1.62144414826756,1,0,1,0,10.1241483688354,3.25809645652771,997.47998046875,10.0298118591309,3.25809645652771,907.679992675781,0,0,0,15,NA,"Bourguiba",14,196,2744,14,196,2744,14,196,2744,0,0,0,3,0,0,0,1,0,0,0
616,1972,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,13913.5205078125,14210.677734375,5.172692,9.54061634475801,9.56174891413925,0.0871890444191408,1.64339324933,1,0,1,0,10.3623037338257,3.04452252388,1582.15002441406,10.1241483688354,3.25809645652771,997.47998046875,0,0,0,16,NA,"Bourguiba",15,225,3375,15,225,3375,15,225,3375,0,0,0,3,0,0,0,1,0,0,0
616,1973,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,16400.001953125,16683.599609375,5.287548,9.70503673290527,9.72218145654979,0.178709726550971,1.66535462234538,1,0,1,0,10.5540924072266,3.04452252388,1916.65002441406,10.3623037338257,3.04452252388,1582.15002441406,0,0,0,17,NA,"Bourguiba",16,256,4096,16,256,4096,16,256,4096,0,0,0,3,0,0,0,1,0,0,0
616,1974,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,16520.572265625,16812.306640625,5.405354,9.71236168725132,9.72986643534869,0.00735184744761725,1.68738994385859,1,0,1,0,10.7473583221436,3.04452252388,2325.30004882812,10.5540924072266,3.04452252388,1916.65002441406,0,0,0,18,NA,"Bourguiba",17,289,4913,17,289,4913,17,289,4913,0,0,0,3,0,0,0,1,0,0,0
616,1975,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,18622.267578125,18765.6953125,5.526768,9.83211332527044,9.83978576457303,0.127216858999072,1.70960319621474,1,0,1,0,11.2294607162476,3.04452252388,3765.80004882812,10.7473583221436,3.04452252388,2325.30004882812,0,0,0,19,NA,"Bourguiba",18,324,5832,18,324,5832,18,324,5832,0,0,0,3,0,0,0,1,0,0,0
616,1976,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,19503.8046875,20045.86328125,5.652478,9.87836483769942,9.90577809131063,0.0473377963063163,1.73209403307926,1,0,1,0,11.3380479812622,3.09104251861572,3997.85717773438,11.2294607162476,3.04452252388,3765.80004882812,0,0,0,20,NA,"Bourguiba",19,361,6859,19,361,6859,19,361,6859,0,0,0,3,0,0,0,1,0,0,0
616,1977,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,20312.6015625,21379.158203125,5.781793,9.91899673905959,9.97017181070404,0.0414686717775819,1.75471384219231,1,0,1,0,11.7091417312622,3.04452252388,6083.89990234375,11.3380479812622,3.09104251861572,3997.85717773438,0,0,0,21,NA,"Bourguiba",20,400,8000,20,400,8000,20,400,8000,0,0,0,3,0,0,0,1,0,0,0
616,1978,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,21335.318359375,22390.125,5.915006,9.9681191174407,10.0163752924267,0.0503488828709703,1.77749251180008,1,0,1,0,11.9066352844238,3.13549423217773,6738.45458984375,11.7091417312622,3.04452252388,6083.89990234375,0,0,0,22,NA,"Bourguiba",21,441,9261,21,441,9261,21,441,9261,0,0,0,3,0,0,0,1,0,0,0
616,1979,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,22767.302734375,23765.25390625,6.054914,10.0330806950528,10.0759798730327,0.0671180223739557,1.80087017376629,1,0,1,0,11.9430961608887,3.21887588500977,6406.29150390625,11.9066352844238,3.13549423217773,6738.45458984375,0,0,0,23,NA,"Bourguiba",22,484,10648,22,484,10648,22,484,10648,1.0986123085022,0,0,3,0,0,0,1,0,0,0
616,1980,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,24768.966796875,25544.171875,6.20521,10.1173468097392,10.148164462958,0.0879183663455138,1.82538926175834,1,1,0,0,12.7328758239746,3.40119743347168,11679.3447265625,11.9430961608887,3.21887588500977,6406.29150390625,0,1,0,24,NA,"Bourguiba",23,529,12167,23,529,12167,23,529,12167,0,0,0,3,0,0,0,0,1,0,0
616,1981,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,27282.642578125,28199.2734375,6.368169,10.2140059759655,10.2470514919666,0.10148488638481,1.85131198713465,1,1,0,0,12.34534740448,3.40119743347168,7927.1376953125,12.7328758239746,3.40119743347168,11679.3447265625,0,0,0.1682892,25,NA,"Bourguiba",24,576,13824,24,576,13824,24,576,13824,0,0,0,3,0,0,0,0,1,0,0
616,1982,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,29079.99609375,29980.9453125,6.545025,10.2778057973197,10.3083173025971,0.0658790111873585,1.87870521906427,1,1,0,0,12.6885299682617,3.49650764465332,10125.28125,12.34534740448,3.40119743347168,7927.1376953125,0,0,0.1682892,26,NA,"Bourguiba",25,625,15625,25,625,15625,25,625,15625,0,0,0,3,0,0,0,0,1,0,0
616,1983,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,29735.76171875,30563.400390625,6.733958,10.3001056987203,10.3275585064172,0.0225504027884288,1.9071630837132,1,1,0,0,12.9693918228149,3.36729574203491,15324.142578125,12.6885299682617,3.49650764465332,10125.28125,0,0,0.1682892,27,NA,"Bourguiba",26,676,17576,26,676,17576,26,676,17576,0,0,0,3,0,0,0,0,1,0,0
616,1984,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,31738.0859375,32537.494140625,6.93039,10.3652726878354,10.3901483692221,0.0673372432052893,1.93591608867459,1,1,0,0,12.9877090454102,3.66356158256531,11500.2109375,12.9693918228149,3.36729574203491,15324.142578125,0,0,0.1682892,28,NA,"Bourguiba",27,729,19683,27,729,19683,27,729,19683,0,0,0,3,0,0,0,0,1,0,0
616,1985,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,33302.7578125,34570.33203125,7.127943,10.4133954897316,10.4507511374761,0.0492995033815593,1.96402269350354,1,1,0,0,12.9397325515747,3.66356158256531,10961.5,12.9877090454102,3.66356158256531,11500.2109375,0,0,0,29,NA,"Bourguiba",28,784,21952,28,784,21952,28,784,21952,1.60943794250488,0,0,3,0,0,0,0,1,0,0
616,1986,"Tunisia","Middle East & North Africa",616,0,NA,0,0,0,0,0,0,0,0,0,0,35681.6953125,36040.03515625,7.321877,10.482393099929,10.4923856872004,0.0714336486303569,1.99086671586806,1,1,0,0,13.2136125564575,3.66356158256531,14415,12.9397325515747,3.66356158256531,10961.5,0,0,0,30,NA,"Bourguiba",29,841,24389,29,841,24389,29,841,24389,0,0,0,3,0,0,0,0,1,0,0
616,1987,"Tunisia","Middle East & North Africa",616,0,NA,1,0,0,0,1,1,0,1,1,0,35174.671875,36077.27734375,7.50975,10.4680815535809,10.4934185096815,-0.0142096229750154,2.01620217627388,1,1,0,0,13.168981552124,3.66356158256531,13785.7890625,13.2136125564575,3.66356158256531,14415,0,0,0.196444,31,NA,"Bourguiba",30,900,27000,30,900,27000,30,900,27000,0,1,1,3,0,0,0,0,1,0,0
616,1988,"Tunisia","Middle East & North Africa",616,1,NA,1,0,0,0,0,0,0,0,0,0,37639.81640625,38703.2109375,7.692246,10.5358177160639,10.5636778455373,0.0700829432044276,2.04021280849439,1,1,0,0,13.2094049453735,3.71357202529907,13636.75,13.168981552124,3.66356158256531,13785.7890625,0,0,0.1682892,1,1988,"Ben Ali",0,0,0,0,0,0,31,961,29791,0,0,0,3,0,0,0,0,1,0,0
616,1989,"Tunisia","Middle East & North Africa",616,1,NA,1,0,0,0,0,0,0,0,0,0,39373.87890625,40540.94921875,7.87146,10.5808579035004,10.6100678341066,0.0460698979315973,2.06324355983606,1,1,0,0,13.0866556167603,3.71357202529907,12061.5,13.2094049453735,3.71357202529907,13636.75,0,0,0.5903795,2,NA,"Ben Ali",1,1,1,1,1,1,32,1024,32768,0,0,0,3,0,0,0,0,1,0,0
616,1990,"Tunisia","Middle East & North Africa",616,1,NA,1,0,0,0,0,0,0,0,0,0,40802.92578125,42536.0234375,8.050936,10.6165090681459,10.6581066061879,0.0362942873472687,2.08578835796318,1,1,0,0,12.9011459350586,3.58351898193359,11450.5712890625,13.0866556167603,3.71357202529907,12061.5,0,0,0.5903795,3,NA,"Ben Ali",2,4,8,2,4,8,33,1089,35937,0,0,0,3,0,0,0,0,0,1,0
616,1991,"Tunisia","Middle East & North Africa",616,1,NA,1,0,0,0,0,0,0,0,0,0,43800.00390625,45782.2734375,8.232797,10.6873891855483,10.7316522523325,0.073452529876601,2.1081258111436,1,1,0,1,13.0575065612793,3.58351898193359,13388.5712890625,12.9011459350586,3.58351898193359,11450.5712890625,0,0,0.5903795,4,NA,"Ben Ali",3,9,27,3,9,27,34,1156,39304,0,0,0,3,0,0,0,0,0,1,0
616,1992,"Tunisia","Middle East & North Africa",616,1,NA,1,0,0,0,0,0,0,0,0,0,46945.62109375,47764.39453125,8.417689,10.756745212848,10.7740357566319,0.0718177376018713,2.13033532502348,1,1,0,1,13.2979974746704,3.58351898193359,17028.572265625,13.0575065612793,3.58351898193359,13388.5712890625,0,0,0.5903795,5,NA,"Ben Ali",4,16,64,4,16,64,35,1225,42875,0,0,0,3,0,0,0,0,0,1,0
616,1993,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,51742.28515625,53299.87109375,8.603226,10.8540306209079,10.8836891916473,0.102174898334418,2.15213724920001,1,1,0,1,12.7513027191162,3.58351898193359,9857.142578125,13.2979974746704,3.58351898193359,17028.572265625,0,0,0.5903795,6,NA,"Ben Ali",5,25,125,5,25,125,36,1296,46656,0,0,0,3,0,0,0,0,0,1,0
616,1994,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,55238.34765625,57228.53125,8.784888,10.9194126949877,10.9548078510864,0.0675668360885624,2.17303297255381,1,1,0,1,12.6507616043091,3.58351898193359,8914.2861328125,12.7513027191162,3.58351898193359,9857.142578125,0,0,0.5903795,7,NA,"Ben Ali",6,36,216,6,36,216,37,1369,50653,0,0,0,3,0,0,0,0,0,1,0
616,1995,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,60881.09765625,62511.8203125,8.95659,11.0166780222063,11.0431109428426,0.102152765957357,2.19238957419061,1,1,0,1,12.8185548782349,3.58351898193359,10542.857421875,12.6507616043091,3.58351898193359,8914.2861328125,0,0,0.5903795,8,NA,"Ben Ali",7,49,343,7,49,343,38,1444,54872,0,0,0,3,0,0,0,0,0,1,0
616,1996,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,65972.375,68156.578125,9.113972,11.0969913727816,11.1295629566778,0.0836265694895423,2.20980862064035,1,1,0,1,12.9141111373901,3.58351898193359,11600,12.8185548782349,3.58351898193359,10542.857421875,0,0,0.5903795,9,NA,"Ben Ali",8,64,512,8,64,512,39,1521,59319,0,0,0,3,0,0,0,0,0,1,0
616,1997,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,76323.8984375,78155.046875,9.256036,11.2427413849735,11.2664499130991,0.156906939268141,2.22527587925287,1,1,0,1,12.7188997268677,3.58351898193359,9542.857421875,12.9141111373901,3.58351898193359,11600,0,0,0.5903795,10,NA,"Ben Ali",9,81,729,9,81,729,40,1600,64000,0,0,0,3,0,0,0,0,0,1,0
616,1998,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,76314.40625,78529.7265625,9.384151,11.2426170100661,11.2712325144133,-0.000124367173248795,2.23902220244081,1,1,0,1,12.8021612167358,3.58351898193359,10371.4287109375,12.7188997268677,3.58351898193359,9542.857421875,0,0,0.5903795,11,NA,"Ben Ali",10,100,1000,10,100,1000,41,1681,68921,0,0,0,3,0,0,0,0,0,1,0
616,1999,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,76881.515625,78511.8125,9.499387,11.2500207576148,11.2710043701569,0.0074312230529868,2.25122727020879,1,1,0,1,12.7599601745605,3.58351898193359,9942.857421875,12.8021612167358,3.58351898193359,10371.4287109375,0,0,0.5903795,12,NA,"Ben Ali",11,121,1331,11,121,1331,42,1764,74088,0,0,0,3,0,0,0,0,0,1,0
616,2000,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,78791.6015625,79852.9609375,9.603733,11.2745616910099,11.2879422342018,0.0248445406151552,2.26215187705627,1,1,0,1,12.785493850708,3.58351898193359,10200,12.7599601745605,3.58351898193359,9942.857421875,0,0,0.5903795,13,NA,"Ben Ali",12,144,1728,12,144,1728,43,1849,79507,0,0,0,3,0,0,0,0,0,0,1
616,2001,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,78950.5546875,81148.9375,9.699192,11.2765770454666,11.3040414798194,0.00201738664842234,2.27204258307071,1,1,0,1,12.8400030136108,3.58351898193359,10771.4287109375,12.785493850708,3.58351898193359,10200,0,0,0.5903795,14,NA,"Ben Ali",13,169,2197,13,169,2197,44,1936,85184,0,0,0,3,0,0,0,0,0,0,1
616,2002,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,80528.53125,82436.1328125,9.785665,11.2963668260786,11.3197791247884,0.0199868964663504,2.28091855970383,1,1,0,1,12.7541971206665,3.58351898193359,9885.7138671875,12.8400030136108,3.58351898193359,10771.4287109375,0,0,0.5903795,15,NA,"Ben Ali",14,196,2744,14,196,2744,45,2025,91125,0,0,0,3,0,0,0,0,0,0,1
616,2003,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,79862.4609375,80685.8671875,9.864207,11.2880611957886,11.2983187111333,-0.00827123383676515,2.28891275104331,1,1,0,1,12.9239149093628,3.58351898193359,11714.2861328125,12.7541971206665,3.58351898193359,9885.7138671875,0,0,0.5903795,16,NA,"Ben Ali",15,225,3375,15,225,3375,46,2116,97336,0,0,0,3,0,0,0,0,0,0,1
616,2004,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,82162.6328125,82286.0390625,9.939478,11.3164558890318,11.317956737555,0.0288016653631561,2.29651450419897,1,1,0,1,13.0103158950806,3.58351898193359,12771.4287109375,12.9239149093628,3.58351898193359,11714.2861328125,0,0,0.5903795,17,NA,"Ben Ali",16,256,4096,16,256,4096,47,2209,103823,0,0,0,3,0,0,0,0,0,0,1
616,2005,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,84657.9375,84002.25,10.017439,11.3463741516237,11.338598863181,0.0303703107128326,2.30432747416597,1,1,0,1,13.0626153945923,3.58351898193359,13457.142578125,13.0103158950806,3.58351898193359,12771.4287109375,0,0,0.5903795,18,NA,"Ben Ali",17,289,4913,17,289,4913,48,2304,110592,0,0,0,3,0,0,0,0,0,0,1
616,2006,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,86028.3125,86979.7578125,10.102477,11.3624317361725,11.3734307017433,0.0161872004027974,2.31278064130371,1,1,0,1,13.1263570785522,3.58351898193359,14342.857421875,13.0626153945923,3.58351898193359,13457.142578125,0,0,0.5903795,19,NA,"Ben Ali",18,324,5832,18,324,5832,49,2401,117649,0,0,0,3,0,0,0,0,0,0,1
616,2007,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,91612.8828125,91922.2109375,10.196441,11.4253271828309,11.4286979650782,0.0649154929372815,2.3220387378343,1,1,0,1,13.060489654541,3.58351898193359,13428.5712890625,13.1263570785522,3.58351898193359,14342.857421875,0,0,0.5903795,20,NA,"Ben Ali",19,361,6859,19,361,6859,50,2500,125000,NA,0,0,3,0,0,0,0,0,0,1
616,2008,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,97444.25,97973.3671875,10.298717,11.4870356985771,11.4924509573255,0.06365226165227,2.33201932437017,1,1,0,1,13.1881532669067,3.61091780662537,14833.3330078125,13.060489654541,3.58351898193359,13428.5712890625,0,0,0.5903795,21,NA,"Ben Ali",20,400,8000,20,400,8000,51,2601,132651,NA,0,0,3,0,0,0,0,0,0,1
616,2009,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,103117.53125,105151.125,10.408091,11.5436246967718,11.563153880075,0.0582207903493536,2.34258348444639,1,1,0,1,13.1844005584717,3.61091780662537,14777.77734375,13.1881532669067,3.61091780662537,14833.3330078125,0,0,0.5903795,22,NA,"Ben Ali",21,441,9261,21,441,9261,52,2704,140608,NA,0,0,3,0,0,0,0,0,0,1
616,2010,"Tunisia","Middle East & North Africa",616,1,NA,0,0,0,0,0,0,0,0,0,0,106840,107227.40625,10.522214,11.5790876672239,11.5827071502618,0.0360992811297546,2.35348864144051,1,1,0,1,13.1900234222412,3.61091780662537,14861.111328125,13.1844005584717,3.61091780662537,14777.77734375,0,0,0.5903795,23,NA,"Ben Ali",22,484,10648,22,484,10648,53,2809,148877,NA,0,0,3,0,0,0,0,0,0,1
620,1952,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1.3862943649292,NA,NA,NA,NA,0,0,0.4196175,1,1952,"Idris I",0,0,0,0,0,0,0,0,0,NA,0,0,3,0,1,0,0,0,0,0
620,1953,"Libya","Middle East & North Africa",620,0,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,1.3862943649292,NA,NA,1.3862943649292,NA,0,0,0.4196175,2,NA,"Idris I",1,1,1,1,1,1,1,1,1,NA,0,0,3,0,1,0,0,0,0,0
620,1954,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,1.3862943649292,NA,NA,1.3862943649292,NA,0,0,0.4196175,3,NA,"Idris I",2,4,8,2,4,8,2,4,8,NA,0,0,3,0,1,0,0,0,0,0
620,1955,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,1.3862943649292,NA,NA,1.3862943649292,NA,0,0,0.4196175,4,NA,"Idris I",3,9,27,3,9,27,3,9,27,NA,0,0,3,0,1,0,0,0,0,0
620,1956,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,1.3862943649292,NA,NA,1.3862943649292,NA,0,0,0.4196175,5,NA,"Idris I",4,16,64,4,16,64,4,16,64,NA,0,0,3,0,1,0,0,0,0,0
620,1957,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,1.3862943649292,NA,NA,1.3862943649292,NA,0,0,0.4196175,6,NA,"Idris I",5,25,125,5,25,125,5,25,125,NA,0,0,3,0,1,0,0,0,0,0
620,1958,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,1.3862943649292,NA,NA,1.3862943649292,NA,0,0,0.4196175,7,NA,"Idris I",6,36,216,6,36,216,6,36,216,NA,0,0,3,0,1,0,0,0,0,0
620,1959,"Libya","Middle East & North Africa",620,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,8.27410221099854,1.7917594909668,784,NA,1.3862943649292,NA,0,0,0.4956619,8,NA,"Idris I",7,49,343,7,49,343,7,49,343,NA,0,0,3,0,1,0,0,0,0,0
620,1960,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,8.27410221099854,1.7917594909668,784,8.27410221099854,1.7917594909668,784,0,0,0.4956619,9,NA,"Idris I",8,64,512,8,64,512,8,64,512,NA,0,0,3,0,0,1,0,0,0,0
620,1961,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,8.52555847167969,2.19722461700439,630.125,8.27410221099854,1.7917594909668,784,0,0,0.4956619,10,NA,"Idris I",9,81,729,9,81,729,9,81,729,NA,0,0,3,0,0,1,0,0,0,0
620,1962,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,9.37262916564941,2.19722461700439,1470.125,8.52555847167969,2.19722461700439,630.125,0,0,0.4956619,11,NA,"Idris I",10,100,1000,10,100,1000,10,100,1000,NA,0,0,3,0,0,1,0,0,0,0
620,1963,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,9.4851655960083,2.63905739784241,1012.46154785156,9.37262916564941,2.19722461700439,1470.125,0,0,0.4956619,12,NA,"Idris I",11,121,1331,11,121,1331,11,121,1331,NA,0,0,3,0,0,1,0,0,0,0
620,1964,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,9.62397193908691,2.83321332931519,945.125,9.4851655960083,2.63905739784241,1012.46154785156,0,0,0.4956619,13,NA,"Idris I",12,144,1728,12,144,1728,12,144,1728,NA,0,0,3,0,0,1,0,0,0,0
620,1965,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,9.92539596557617,2.89037179946899,1202.47058105469,9.62397193908691,2.83321332931519,945.125,0,0,0.4956619,14,NA,"Idris I",13,169,2197,13,169,2197,13,169,2197,NA,0,0,3,0,0,1,0,0,0,0
620,1966,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,10.6455678939819,3.04452252388,2100.25,9.92539596557617,2.89037179946899,1202.47058105469,0,0,0.4956619,15,NA,"Idris I",14,196,2744,14,196,2744,14,196,2744,NA,0,0,3,0,0,1,0,0,0,0
620,1967,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,10.4791173934937,3.04452252388,1778.19995117188,10.6455678939819,3.04452252388,2100.25,0,0,0.4956619,16,NA,"Idris I",15,225,3375,15,225,3375,15,225,3375,NA,0,0,3,0,0,1,0,0,0,0
620,1968,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,10.5402231216431,3.43398714065552,1260.16662597656,10.4791173934937,3.04452252388,1778.19995117188,0,0,0.4956619,17,NA,"Idris I",16,256,4096,16,256,4096,16,256,4096,NA,0,0,3,0,0,1,0,0,0,0
620,1969,"Libya","Middle East & North Africa",620,0,1.0986123085022,NA,0,0,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,10.7038288116455,3.25809645652771,1781,10.5402231216431,3.43398714065552,1260.16662597656,0,0,0.4956619,18,NA,"Idris I",17,289,4913,17,289,4913,17,289,4913,NA,2,2,3,0,0,1,0,0,0,0
620,1970,"Libya","Middle East & North Africa",620,1,1.0986123085022,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11.2184200286865,2.94443893432617,4138.27783203125,10.7038288116455,3.25809645652771,1781,0,0,0.4225851,1,1970,"Qadaffi",0,0,0,18,324,5832,0,0,0,NA,0,0,3,0,0,0,1,0,0,0
620,1971,"Libya","Middle East & North Africa",620,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12.2835474014282,2.99573230743408,11374.2109375,11.2184200286865,2.94443893432617,4138.27783203125,0,0,0.4225851,2,NA,"Qadaffi",1,1,1,19,361,6859,1,1,1,0,0,0,3,0,0,0,1,0,0,0
